Property ID,Property ZIP,Year Built,Unit,Beds,Baths,Floorplan,Lease Id,Type,Tenant Id,Online?,Renewal,Lease Start,Lease End,Rent,Income,Verified Income,Employer,Status,Birthday,Previous City,Previous State,Previous ZIP,Previous Country,Referral,Moving From,Industry,Pets1,Pets2,Pets3,Insurent1,Insurent2,Score,Unit,Unit Type,SF,Resident,Market Rent,Actual Rent,Move In Date,Lease Expiration Date,Move Out Date,Married,Household Type,Gender,# of Occupants,# of Children,Work from Home?
198204,10023,0,1314,1,0,1+_750,24602762,INDIVIDUAL,59440893,Y,FALSE,3/1/2017,3/31/2018,4480,274000,0,EMBonds Inc.,Closed,3/1/1977,New York,NY,10023,US,Walk-In,0,0,0,None,none,No,0,9.6,1314,1+_750,750,t0050537,5900,0,11/1/2016,1/0/1900,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1522,2,0,2_983,24494573,INDIVIDUAL,59262342,Y,FALSE,3/10/2017,4/9/2018,6590,255000,0,Accenture,Approved,1/1/1972,Chicago,IL,60647,US,Streeteasy,0,0,0,Two,two,No,0,9.1,1522,2_983,983,t0050514,6925,0,12/1/2016,11/30/2017,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1520,1,0,1_716,24252149,INDIVIDUAL,58840897,Y,FALSE,3/15/2017,3/31/2018,4260,129000,0,DeRoyal,Closed,6/1/1951,Jersey City,NJ,7305,US,Walk-In,0,0,0,None,none,No,0,6.9,1520,1_716,716,t0050276,4600,0,11/13/2016,3/31/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,WAITLIST,0,1,"Studio, 468 sq. ft.",24463338,INDIVIDUAL,59208734,Y,FALSE,4/1/2017,3/31/2019,4140,180000,0,Self,Approved,5/1/1977,New York,NY,10011,US,Streeteasy,0,0,0,One,one,No,0,8.7,1220,1_716,716,t0050438,4540,0,11/1/2016,3/31/2019,0,0,Couple,F,2,0,Not Available
198204,10023,0,1316,0,0,0+_508,24610414,INDIVIDUAL,59456748,Y,FALSE,4/15/2017,6/30/2018,3520,129000,0,Och Ziff Capital Management,Approved,4/1/1984,New York,NY,10019,US,Referral,0,0,0,One,one,No,0,8.4,1316,0+_508,508,t0050585,3455,0,1/15/2017,6/30/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,2610,2,0,2_1027,24471851,INDIVIDUAL,59221106,Y,FALSE,5/19/2017,5/31/2018,9845,365000,0,BlackRock,Closed,1/1/1981,New York,NY,10001,US,Broker,0,0,0,None,none,No,0,8.3,2610,2_1027,1027,t0050625,9950,0,5/19/2017,5/31/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
197121,10016,0,03E,1,1,1-BED / 1-BATH,21788737,INDIVIDUAL,54314164,N,FALSE,6/21/2016,6/30/2017,3950,0,0,0,Closed,1/0/1900,0,0,0,0,Transfer,0,0,0,0,none,No,0,-100,03E,1-r,657,t0025289,3950,3950,6/23/2016,6/22/2017,0,N,Roommates,F,2,0,No
197121,10016,0,05B,0,1,STUDIO / 1 - BATH,24217934,INDIVIDUAL,58786076,Y,FALSE,9/30/2016,3/31/2018,3415,125000,0,GoBoyside,Closed,2/1/1987,New York,NY,10010,US,Broker,0,0,0,None,none,No,0,8.9,05B,1-JrR,497,t0025454,3415,3415,10/15/2016,3/29/2018,0,Y,Couple,MF,2,0,No
197121,10016,0,06E,1,1,1-BED / 1-BATH,24191680,INDIVIDUAL,58746160,Y,FALSE,9/29/2016,9/30/2017,3700,90000,0,Accenture LLC,Closed,9/1/1993,Melville,NY,11747,US,Broker,0,0,0,None,none,No,0,7.8,06E,1-r,657,t0025471,3800,3700,9/28/2016,9/28/2017,0,N,Roommates,M,2,0,No
197121,10016,0,06H,2,2,2-BED/ 2 BATH,22567198,INDIVIDUAL,55734692,N,TRUE,7/23/2016,4/30/2017,5530,0,0,0,Closed,3/1/1974,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,06H,2-2bu,1186,t0024992,5530,5530,7/23/2015,7/22/2017,0,Y,Family,MF,2,0,No
197121,10016,0,06N,0,1,ALCOVE STUDIO / 1 - BATH,24610385,INDIVIDUAL,59456545,Y,FALSE,10/15/2016,10/14/2017,3485,140000,0,Carat,Closed,3/1/1987,Green Point,  ,0,ZA,Broker,0,0,0,None,none,No,0,8.6,06N,0-R,566,t0025650,2980,3485,10/14/2016,10/13/2017,0,N,Single,F,1,0,No
197121,10016,0,08E,1,1,1-BED / 1-BATH,23499862,STUDENT,56150571,Y,TRUE,8/1/2016,3/31/2017,3740,100000,0,NYU College of Dentistry,Approved,3/1/1984,New York,NY,10016,US,Unknown,0,0,0,0,none,No,0,-100,08E,1bd/1b-r,657,t0025016,3580,3740,7/10/2014,7/31/2017,0,N,Roommates,M,2,0,No
197121,10016,0,09C,2,2,2 -BED/ 2 BATH + TERRACE,24576958,INDIVIDUAL,59399696,N,TRUE,12/10/2016,5/9/2017,4981,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,09C,2-2BTU,1148,t0025027,4981,4981,12/10/2015,12/9/2016,0,N,Roommates,M,3,0,Yes
197121,10016,0,10H,2,2,2-BED/ 2 BATH,24536785,INDIVIDUAL,59339654,N,TRUE,12/15/2016,6/30/2017,5222,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,10H,2-2bu,1186,t0025043,5222,5222,12/15/2015,12/14/2016,0,Y,Family,MF,2,2,No
197121,10016,0,14M,0,1,ALCOVE STUDIO / 1 - BATH,23800713,INDIVIDUAL,58048080,Y,FALSE,10/1/2016,9/30/2017,3550,136000,0,USAA real estate Company,Closed,10/1/1980,New York,NY,10016,US,Streeteasy,0,0,0,None,none,No,0,8.5,14M,0-u,550,t0025429,3029,3550,10/11/2016,10/10/2017,0,N,Single,F,1,0,No
197121,10016,0,17A,0,1,ALCOVE STUDIO / 1 - BATH,24170920,INDIVIDUAL,58714914,Y,FALSE,10/10/2016,1/9/2017,2700,250000,0,GetIntent,Closed,8/1/1990,Old Brookville,NY,11545,US,Broker,0,0,0,None,none,No,0,8.2,17A,0-u,531,t0025474,3054,2700,10/7/2016,1/6/2017,0,N,Single,M,1,0,No
197121,10016,0,17J,1,1,1-BED / 1-BATH,21684968,INDIVIDUAL,54119410,N,FALSE,6/1/2016,5/31/2017,4650,0,0,0,Closed,1/0/1900,0,0,0,0,Transfer,0,0,0,0,none,No,0,-100,17J,1-r,658,t0025286,4650,4650,7/9/2016,6/8/2017,0,N,Couple,MF,2,0,No
197121,10016,0,17M,0,1,ALCOVE STUDIO / 1 -BATH,21090391,INDIVIDUAL,53000129,N,FALSE,3/22/2016,3/31/2017,2940,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,17M,0-FPU,550,t0025111,3094,2940,3/21/2015,3/20/2017,0,N,Single,M,1,0,No
197121,10016,0,18E,1,1,1-BED / 1-BATH + TERRACE,22925880,INDIVIDUAL,56383130,N,TRUE,9/29/2016,1/15/2017,4325,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,two,No,0,-100,18E,1bd/1b-r,673,t0025117,4325,4325,9/29/2013,6/30/2017,0,Y,Family,MF,2,2,No
197121,10016,0,22F,1,1,1-BED / 1-BATH + BALCONY,24578734,INDIVIDUAL,59402812,N,TRUE,12/1/2016,11/30/2018,5450,0,0,0,Approved,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,22F,1bd/1b-r,865,t0025150,4983,4983,11/16/2009,11/30/2016,0,Y,Family,MF,2,0,No
145511,10009,0,12E,1,1,1 Bed/1 Bath + Terrace,5375491,CORPORATION,22199237,N,FALSE,10/1/2012,9/30/2013,3475,0,0,0,Approved,1/0/1900,New York,NY,10003,US,Unknown,0,0,0,0,none,No,0,2.6,12E,1-644tra,644,t0021665,4201.6,3825,10/1/2012,9/30/2017,0,N,Single,F,1,0,Not Available
145511,10009,0,12H,1,1,1 Bed/1 Bath + Terrace,5545923,INDIVIDUAL,22986618,N,FALSE,10/1/2012,9/30/2013,3395,120000,0,0,Approved,2/1/1981,New York,NY,10009,US,Broker,0,0,0,0,none,No,0,7.2,12H,1-654tra,654,t0022107,4243.2,3650,10/1/2012,9/30/2017,0,N,Single,M,1,0,Not Available
145511,10009,0,12D,1,1,1 Bed/1 Bath + Terrace,5570931,INDIVIDUAL,23104653,N,FALSE,10/11/2012,10/31/2013,2995,70000,0,0,Approved,11/1/1982,New York,NY,10010,US,Broker,0,0,0,0,none,No,0,6.9,12D,1-568tra,568,t0022150,4201.6,3400,10/11/2012,10/31/2017,0,N,Single,M,1,0,Not Available
162194,11217,2013,9L,0,1,"STU, 1 BA",8849039,INDIVIDUAL,30760507,Y,FALSE,2/1/2014,1/31/2015,2550,120000,120000,Trail of Bits,Approved,8/1/1987,New York,NY,10016,US,Craigslist,0,0,0,None,none,No,0,9.2,9L,0-552m,552,t0023437,5137.5,2610,2/1/2014,1/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,5E,0,1,"STU, 1 BA",9506843,INDIVIDUAL,31844363,Y,FALSE,2/22/2014,2/28/2015,2450,76000,76000,Jantech services,Closed,1/1/1977,Brooklyn,NY,11223,US,Broker,0,0,0,0,two,No,0,9,5E,0-526m,526,t0023562,5050,2535,2/22/2014,2/28/2017,0,Y,Couple,MF,2,0,Yes
162194,11217,2013,10E,0,1,"STU, 1 BA",9616864,INDIVIDUAL,32027386,Y,FALSE,2/22/2014,2/29/2016,2425,110000,110000,Marc Jacobs International,Closed,8/1/1970,Cliffside Park,NJ,7010,US,Broker,0,0,0,None,none,No,0,9.1,10E,0-516m,516,t0023581,5000,2475,2/22/2014,2/28/2017,0,N,Single,M,1,0,No
162194,11217,2013,6E,0,1,"STU, 1 BA",9721461,INDIVIDUAL,32207173,Y,FALSE,2/22/2014,2/29/2016,2331,106000,109688,"State University of New York, Stony Brook",Closed,9/1/1981,Brooklyn,NY,11215,US,Craigslist,Manhattan,"Financial (banking, accountant, insurance)",No,None,none,No,0,8.6,6E,0-526m,526,t0023592,5000,2385,2/22/2014,2/28/2017,0,N,Single,M,1,0,No
162194,11217,2013,5F,0,1,"STU, 1 BA",9748231,INDIVIDUAL,32261854,Y,FALSE,3/3/2014,3/31/2016,2400,130000,155000,Fast Company/Mansueto Ventures LLC,Closed,11/1/1980,New York,NY,10011,US,Broker,0,0,0,None,none,No,0,8.7,5F,0-526m,526,t0023597,5000,2475,3/3/2014,3/31/2017,0,N,Single,F,1,0,No
145511,10009,0,10G,1,1,1 Bed/1 Bath + Terrace,10631682,INDIVIDUAL,33778210,N,FALSE,5/1/2014,4/30/2015,2995,83000,0,0,Approved,9/1/1983,New York,NY,10003,US,Broker,0,0,0,0,none,No,0,8.8,10G,1-609tra,609,t0023722,4696.5,3150,5/1/2014,4/30/2017,0,N,Couple,MF,2,0,Not Available
145511,10009,0,10A,1,1,1 Bed/1 Bath + Terrace,10732145,INDIVIDUAL,33950532,N,FALSE,5/1/2014,4/30/2015,2700,150000,0,0,Approved,3/1/1991,New York,NY,10018,US,Broker,0,0,0,0,none,No,0,7,10A,1-595tra,595,t0023754,4696.5,2900,5/1/2014,4/30/2017,0,N,Single,F,1,0,Not Available
162194,11217,2013,22A,1,1,"1 BR, 1 BA, Balcony",10959503,INDIVIDUAL,34350940,N,FALSE,5/31/2014,5/31/2015,3750,0,0,0,Approved,1/0/1900,0,0,0,0,Personal Referral,Manhattan,0,0,0,none,No,0,-100,22A,1-731mb,731,t0023825,6060,3800,5/31/2014,5/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,9D,0,1,"STU, 1 BA",10543062,INDIVIDUAL,33625753,Y,FALSE,6/23/2014,6/30/2015,2500,120000,105000,J.P. Morgan,Approved,8/1/1983,New York,NY,10010,US,Broker,0,0,0,None,none,No,0,7.5,9D,0-501m,501,t0023707,5050,2600,6/23/2014,6/30/2017,0,?,Couple,MF,2,0,No
162194,11217,2013,19D,0,1,"STU, 1 BA",11112535,INDIVIDUAL,34627737,Y,FALSE,7/1/2014,6/30/2015,2660,57000,58758,SUNY Resident Program,Closed,3/1/1985,Clarence Center,NY,14032,US,Craigslist,USA,0,No,None,none,No,0,5.5,19D,0-510m,510,t0023847,5050,2750,7/1/2014,6/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,17B,1,1,"1 BR, 1 BA",10420583,INDIVIDUAL,33416358,Y,FALSE,7/3/2014,7/31/2015,3490,136856,136856,D. E. Shaw & Co,Closed,10/1/1980,Brooklyn,NY,11201,US,Broker,0,0,0,None,none,No,0,8.4,17B,1-696m,696,t0023680,6060,3600,7/3/2014,7/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,13D,0,1,"STU, 1 BA",10445145,INDIVIDUAL,33466205,Y,FALSE,7/19/2014,7/31/2016,2500,100000,100000,VH1,Closed,8/1/1980,New York,NY,10009,US,Streeteasy,0,0,0,None,none,No,0,7.7,13D,0-501m,501,t0023687,5000,2575,7/19/2014,7/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,25D,0,1,"STU, 1 BA",11253460,INDIVIDUAL,34932996,Y,FALSE,7/20/2014,7/31/2015,2720,150000,150000,Pricewaterhouse Coopers,Approved,3/1/1977,Washington,DC,20009,US,Apartments.com,Tri-state,0,0,None,none,No,0,8.7,25D,0-516m,516,t0023875,5050,0,7/20/2014,9/30/2016,0,N,Single,M,1,0,No
162194,11217,2013,23C,0,1,"STU, 1 BA",11009601,STUDENT,34430491,Y,FALSE,7/23/2014,7/31/2015,2600,20000,19000,Advocare,Approved,11/1/1986,Cherry Hill,NJ,8003,US,Unknown,Tri-state,"Medical (doctor, nurse)",No,None,none,No,0,8.7,23C,0-501m,501,t0023821,5050,2695,7/23/2014,1/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,18G,0,1,"STU, 1 BA",10906813,INDIVIDUAL,34247691,Y,FALSE,7/25/2014,7/31/2015,2510,13200,0,"Contently, Inc.",Approved,5/1/1990,New York,NY,10038,US,Property Website,0,0,0,None,none,Yes,0,4.6,18G,0-479m,479,t0023798,5050,2625,7/25/2014,7/31/2017,0,N,Single,F,2,0,No
162194,11217,2013,22G,0,1,"STU, 1 BA",10874351,INDIVIDUAL,34197741,Y,FALSE,7/31/2014,7/31/2016,2660,140000,140000,Foursquare Labs,Approved,4/1/1984,New York,NY,10009,US,Property Website,0,0,0,None,none,No,0,8,22G,0-521m,521,t0023804,5000,2700,7/31/2014,7/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,23F,0,1,"STU, 1 BA",10708878,INDIVIDUAL,33895229,Y,FALSE,8/1/2014,7/31/2016,2690,57790,0,Maimonides Medical Center,Approved,12/1/1987,Brooklyn,NY,11215,US,Broker,0,0,0,None,none,No,0,9.4,23F,0-515m,515,t0023748,5000,2750,8/1/2014,7/31/2017,0,Y,Couple,MF,2,0,No
162194,11217,2013,22D,0,1,"STU, 1 BA",10829711,INDIVIDUAL,34109610,Y,FALSE,8/1/2014,7/31/2015,2590,45000,45000,Super Soccer Stars,Approved,7/1/1979,Brooklyn,NY,11232,US,Craigslist,NYC Other (Staten Island and Bronx),0,0,None,none,Yes,0,6.2,22D,0-516m,516,t0023803,5050,2725,8/1/2014,7/31/2017,0,N,Couple,MF,2,0,No
162194,11217,2013,17E,1,1,"1 BR, 1 BA",10727162,INDIVIDUAL,33930951,Y,FALSE,8/8/2014,8/31/2015,3475,62000,62000,SUNY Downstate/Kings County Hospital,Approved,1/1/1986,Miami,FL,33131,US,Property Website,0,0,0,0,none,No,0,8.6,17E,1-725m,725,t0023767,6165,3575,8/8/2014,8/31/2017,0,Y,Couple,MF,2,0,No
162194,11217,2013,19G,0,1,"STU, 1 BA",10940974,INDIVIDUAL,34318184,Y,FALSE,8/11/2014,8/31/2015,2520,90000,85850,Bank Of America,Approved,9/1/1989,New York,NY,10019,US,Property Website,0,0,0,None,none,No,0,8.1,19G,0-479m,479,t0023820,5050,2575,8/11/2014,8/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,20D,0,1,"STU, 1 BA",10759914,INDIVIDUAL,33994793,Y,FALSE,8/15/2014,9/30/2016,2570,60000,59857,New York Methodist Hospital,Approved,1/1/1985,Harper woods,MI,48225,US,Broker,0,0,0,Two,two,No,0,9,20D,0-516m,516,t0023768,5000,0,8/15/2014,10/31/2016,0,Y,Couple,MF,2,0,No
162194,11217,2013,6Q,1,1,"1 BR, 1 BA",10729903,INDIVIDUAL,33941529,Y,FALSE,9/1/2014,8/31/2016,3280,185000,175000,UniWorld Group,Approved,8/1/1970,New York,NY,10030,US,Broker,0,0,0,None,none,No,0,9.3,6Q,1-728m,728,t0023759,6120,3350,9/1/2014,8/31/2018,0,N,Single,F,1,0,No
162194,11217,2013,29C,0,1,"STU, 1 BA",11789413,INDIVIDUAL,35889188,Y,FALSE,9/11/2014,9/30/2015,2560,150800,150800,NYCHHC,Closed,11/1/1962,Lawton,OK,73505,US,Broker,NYC Other (Staten Island and Bronx),0,0,One,one,No,0,7.4,29C,0-510m,510,t0024000,5100,2635,9/11/2014,9/30/2017,0,N,Single,F,1,0,No
162194,11217,2013,25A,1,1,"1 BR, 1 BA, Balcony",11422782,INDIVIDUAL,35225542,Y,FALSE,9/15/2014,9/30/2015,3780,113000.01,112181.01,Four15 Advisors LLC,Approved,3/1/1984,Brooklyn,NY,11217,US,Broker,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,8.8,25A,1-731mb,731,t0023907,6120,3855,9/15/2014,9/30/2017,0,?,Couple,MF,2,0,No
162194,11217,2013,32A,1,1,"1 BR, 1 BA, Balcony",11398158,INDIVIDUAL,35186476,Y,FALSE,10/1/2014,7/31/2016,3850,160000,149155,Nathan M Grossman and Associates,Closed,7/1/1981,Brooklyn,NY,11217,US,Broker,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,8.2,32A,1-731mb,731,t0023920,6000,3895,10/1/2014,7/31/2017,0,Y,Couple,MM,2,0,No
162194,11217,2013,28F,0,1,"STU, 1 BA",11640859,INDIVIDUAL,35626282,Y,FALSE,10/1/2014,9/30/2015,2840,104000,59000,Relationship Science,Closed,4/1/1985,New York,NY,10128,US,Broker,Manhattan,0,0,None,none,No,0,8.2,28F,0-515m,515,t0023955,5000,2925,10/1/2014,9/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,22C,0,1,"STU, 1 BA",11692439,INDIVIDUAL,35715191,Y,FALSE,10/1/2014,9/30/2015,2490,72000,69046,Corcoran Sunshine,Closed,12/1/1986,New York,NY,10038,US,Personal Referral,Manhattan,0,0,0,none,No,0,7.4,22C,0-501m,501,t0023956,5000,2600,10/1/2014,9/30/2017,0,Y,Couple,MF,2,0,No
162194,11217,2013,30C,0,1,"STU, 1 BA",11795780,INDIVIDUAL,35919359,Y,FALSE,10/1/2014,9/30/2015,2580,90000,80000,Nomura Securities,Pending,1/1/1990,Arlington,VA,22201,US,Broker,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,-1,30C,0-510m,510,t0024007,5000,2600,10/1/2014,9/30/2017,0,N,Single,F,1,0,No
162194,11217,2013,28A,1,1,"1 BR, 1 BA, Balcony",12061091,INDIVIDUAL,36405640,Y,FALSE,10/1/2014,9/30/2015,3810,0,0,N/A,Closed,11/1/1991,Guaynabo,PR,969,US,Website,USA,"Student (undergraduate, graduate)",No,None,none,No,0,-1,28A,1-731mb,731,t0024096,6120,3950,10/1/2014,9/30/2017,0,N,Single,F,1,0,No
162194,11217,2013,33C,0,1,"STU, 1 BA",11795545,INDIVIDUAL,35918569,Y,FALSE,10/15/2014,10/31/2015,2600,55000,0,SUNY downstate,Rejected,7/1/1972,Brooklyn,NY,11215,US,Streeteasy,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,2,33C,0-501m,501,t0024077,5100,2625,10/15/2014,9/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,33D,0,1,"STU, 1 BA",11948405,INDIVIDUAL,36198352,Y,FALSE,10/15/2014,10/31/2015,2800,115000,116336.64,Sullivan & Cromwell LLP,Approved,8/1/1975,Brooklyn,NY,11231,US,Search Engine,NYC Other (Staten Island and Bronx),0,0,One,one,No,0,8.4,33D,0-516m,516,t0024057,5100,2840,10/15/2014,10/31/2017,0,N,Couple,MF,2,0,No
162194,11217,2013,21B,1,1,"1 BR, 1 BA",13061987,INDIVIDUAL,38254904,Y,FALSE,10/15/2014,10/31/2015,3565,269264,145706.64,AOL,Closed,12/1/1979,Brooklyn,NY,11217,US,Word of Mouth,NYC Other (Staten Island and Bronx),0,0,None,none,Yes,0,3.4,21B,1-696m,696,t0024290,6120,3635,10/15/2014,10/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,11G,2,2,"2 BR, 2 BA",12245956,INDIVIDUAL,36815984,Y,FALSE,10/21/2014,10/31/2015,4990,110000,110000,Torn by Ronny Kobo,Closed,5/1/1981,New York,NY,10036,US,Broker,Manhattan,0,0,None,none,No,0,-1,11G,2-986m,986,t0024123,8000,0,10/21/2014,10/31/2016,42674,N,Roommates,MF,2,0,No
162194,11217,2013,29A,1,1,"1 BR, 1 BA, Balcony",12140808,INDIVIDUAL,36554825,Y,FALSE,11/1/2014,10/31/2015,3820,164400,164400.01,HSBC,Closed,8/1/1982,New York,NY,10069,US,Sign,Manhattan,0,0,One,one,No,0,9,29A,1-731mb,731,t0024095,6120,3895,11/1/2014,10/31/2017,0,Y,Couple,MF,2,0,No
145511,10009,0,12F,1,1,1 Bed/1 Bath + Terrace,13340898,INDIVIDUAL,38720921,N,FALSE,11/1/2014,10/31/2015,3250,173100,0,0,Approved,2/1/1979,New York,NY,10011,US,Broker,0,0,0,0,none,No,0,9.7,12F,1-568tra,568,t0024320,4919.2,0,11/1/2014,10/31/2016,42674,Y,Couple,MF,2,0,Not Available
162194,11217,2013,31G,0,1,"STU, 1 BA",12472432,INDIVIDUAL,37218261,Y,FALSE,11/7/2014,11/30/2015,2850,35000,34446.01,NJIT,Approved,10/1/1974,Brooklyn,NY,11205,US,Broker,NYC Other (Staten Island and Bronx),0,0,None,one,No,0,3,31G,0-521m,521,t0024185,5000,2920,11/7/2014,11/30/2016,0,N,Couple,MF,2,0,No
162194,11217,2013,36B,0,1,"STU, 1 BA",12189913,INDIVIDUAL,36637039,Y,FALSE,11/19/2014,11/30/2015,2830,155000,119431,White Noise Partners,Closed,6/1/1987,New York,NY,10005,US,Website,Manhattan,0,0,None,none,No,0,8.5,36B,0-510mw,510,t0024121,5100,2890,11/19/2014,11/30/2017,0,N,Single,M,1,0,No
162194,11217,2013,24H,1,1,"1 BR, 1 BA",12003672,INDIVIDUAL,36290963,Y,FALSE,11/30/2014,10/31/2016,3320,115000,115000,"Etsy, Inc.",Approved,9/1/1983,Brooklyn,NY,11238,US,Sign,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,8.5,24H,1-657m,657,t0024081,6000,3400,11/30/2014,10/31/2017,0,N,Couple,MF,2,0,No
145511,10009,0,6G,0,1,Studio/1 Bath,13866858,INDIVIDUAL,39631789,N,FALSE,12/1/2014,11/30/2015,2595,45000,0,0,Approved,5/1/1994,New York,NY,10005,US,Broker,0,0,0,0,none,No,0,8.7,6G,s-451ra,451,t0024417,5498.63,2650,12/1/2014,11/30/2016,0,Y,Couple,MF,2,0,Not Available
162194,11217,2013,35D,2,2,"3 BR, 2 BA, Terrace",9176786,INDIVIDUAL,31293088,Y,FALSE,2/1/2015,1/31/2016,5690,825000,673692,Viacom Inc.,Approved,4/1/1956,Brooklyn,NY,11217,US,Property Website,0,0,0,None,none,No,0,9.5,35D,21025MTW,1025,t0023501,8000,5740,2/1/2015,1/31/2017,0,N,Single,M,1,1,No
162194,11217,2013,34D,0,1,"STU, 1 BA",13759451,INDIVIDUAL,39438290,Y,FALSE,2/1/2015,5/31/2016,2810,60000,60000,Institute for Integrative Nutrition,Closed,5/1/1990,Port Washington,NY,11050,US,Broker,NYC Other (Staten Island and Bronx),0,No,None,none,No,0,8.5,34D,0-516m,516,t0024401,5000,2835,2/1/2015,5/31/2017,0,Y,Single,F,1,0,No
145511,10009,0,7A,1,1,1 Bed/1 Bath + Terrace,14430562,INDIVIDUAL,40643106,N,FALSE,2/1/2015,4/30/2016,3295,140000,0,0,Approved,9/1/1980,New York,NY,10009,US,Broker,0,0,0,0,none,No,0,9.2,7A,1-595tra,595,t0024497,4919.2,3345,2/1/2015,4/30/2017,0,N,Single,M,1,0,Not Available
145511,10009,0,12A,1,1,1 Bed/1 Bath + Terrace,14653912,INDIVIDUAL,41021701,N,FALSE,2/1/2015,4/30/2016,3195,85000,0,0,Closed,2/1/1976,New York,NY,10009,US,Broker,0,0,0,0,one,No,0,6,12A,1-595tra,595,t0024550,5017.58,3345,2/1/2015,4/30/2018,0,?,Couple,MF,2,0,Not Available
162194,11217,2013,8K,0,1,"STU, 1 BA",13742741,GUARANTOR,39407066,Y,FALSE,2/15/2015,6/30/2016,2600,25000,0,D&D executive search sol.,Closed,11/1/1970,New York,NY,10012,US,Broker,Manhattan,0,No,None,none,No,0,-1,8K,0-560m,560,t0024402,5000,2675,2/15/2015,6/30/2017,0,N,Single,F,1,0,No
162194,11217,2013,18F,0,1,"STU, 1 BA",15075667,INDIVIDUAL,41778688,Y,FALSE,3/1/2015,2/29/2016,2550,0,92000,Cambridge Systematics,Closed,2/1/1983,Brooklyn,NY,11211,US,Personal Referral,NYC Other (Staten Island and Bronx),0,0,None,two,No,0,8.4,18F,0-511m,511,t0024587,5000,2600,3/1/2015,7/31/2017,0,Y,Couple,MF,2,0,No
145511,10009,0,11B,1,1,1 Bed/1 Bath,15145242,INDIVIDUAL,41916574,Y,FALSE,3/27/2015,6/30/2016,2995,0,102000,Outbrain Inc,Closed,11/1/1985,New York,NY,10002,US,Broker,0,0,0,None,none,No,0,4,11B,1-553ra,553,t0024615,4919.2,3095,3/27/2015,6/30/2017,0,N,Single,F,1,0,Not Available
162194,11217,2013,7D,0,1,"STU, 1 BA, Terrace",15019858,INDIVIDUAL,41687989,Y,FALSE,3/28/2015,8/31/2016,2795,0,150000,CIT Group,Closed,5/1/1988,New York,NY,10003,US,Streeteasy,Manhattan,0,0,None,none,No,0,8.7,7D,0-501mt,501,t0024580,5000,2825,3/28/2015,8/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,30J,1,1,"1 BR, 1 BA, Balcony",14327826,INDIVIDUAL,40458966,Y,FALSE,3/30/2015,7/31/2016,3630,0,244000,Wunderman,Closed,3/1/1985,Los Angeles,CA,90066,US,Sign,USA,0,0,One,one,No,0,8.8,30J,1-683mb,683,t0024495,6120,3650,3/30/2015,7/31/2018,0,N,Couple,MF,2,0,No
162194,11217,2013,8E,0,1,"STU, 1 BA",14486093,INDIVIDUAL,40723838,Y,FALSE,4/1/2015,7/31/2016,2625,120000,120000,XIN Development Group Intl. Inc.,Closed,4/1/1978,Palisades Park,NJ,7650,US,Streeteasy,Tri-state,0,0,None,none,No,0,8.6,8E,0-516m,516,t0024533,5000,2675,4/1/2015,7/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,7K,0,1,"STU, 1 BA",14351740,INDIVIDUAL,40498222,Y,FALSE,4/7/2015,8/31/2016,2755,71800,71883,United Nations,Closed,10/1/1978,New York,NY,10017,US,Website,Manhattan,0,0,None,none,No,0,6.7,7K,0-560m,560,t0024516,5000,2800,4/7/2015,8/31/2017,0,N,Single,F,1,0,No
